,player_id,club_id,name,pretty_name,country_of_birth,country_of_citizenship,date_of_birth,position,sub_position,foot,height_in_cm,url,market_value
6510,10143,19789,umut-bulut,Umut Bulut,Yesilhisar,Turkey,1983-03-15,Attack,Centre-Forward,Right,184,https://www.transfermarkt.co.uk/umut-bulut/profil/spieler/10143,90000
6511,540067,19789,dogukan-emeksiz,Dogukan Emeksiz,Kagithane,Turkey,2000-01-05,Attack,Right Winger,Right,179,https://www.transfermarkt.co.uk/dogukan-emeksiz/profil/spieler/540067,180000
6512,333004,19789,karim-hafez,Karim Hafez,Egypt,Egypt,1996-03-12,Defender,Left-Back,Left,175,https://www.transfermarkt.co.uk/karim-hafez/profil/spieler/333004,1350000
6513,158946,2381,erdogan-yesilyurt,Erdogan Yesilyurt,Germany,Turkey,1993-11-06,Attack,Right Winger,Both,178,https://www.transfermarkt.co.uk/erdogan-yesilyurt/profil/spieler/158946,1620000
6514,291758,2381,ahmet-oguz,Ahmet Oguz,Sorgun,Turkey,1993-01-16,Defender,Right-Back,Right,176,https://www.transfermarkt.co.uk/ahmet-oguz/profil/spieler/291758,720000
6515,203330,2381,tyler-boyd,Tyler Boyd,New Zealand,United States,1994-12-30,Attack,Right Winger,Right,183,https://www.transfermarkt.co.uk/tyler-boyd/profil/spieler/203330,1350000
6516,8552,2381,arouna-kone,Arouna Kone,Cote d'Ivoire,Cote d'Ivoire,1983-11-11,Attack,Centre-Forward,Right,181,https://www.transfermarkt.co.uk/arouna-kone/profil/spieler/8552,135000
6517,392810,2381,casimir-ninga,Casimir Ninga,Chad,Chad,1993-05-17,Attack,Left Winger,Right,186,https://www.transfermarkt.co.uk/casimir-ninga/profil/spieler/392810,1170000
6518,470166,2381,muhammet-can-tuncer,Muhammet Can Tuncer,Turkey,Turkey,2000-01-16,Goalkeeper,,Right,185,https://www.transfermarkt.co.uk/muhammet-can-tuncer/profil/spieler/470166,45000
6519,68275,2381,claudemir,Claudemir,Brazil,Brazil,1988-03-27,Midfield,Defensive Midfield,Right,185,https://www.transfermarkt.co.uk/claudemir/profil/spieler/68275,810000
6520,291397,2381,samba-camara,Samba Camara,France,Mali,1992-11-14,Defender,Centre-Back,Left,190,https://www.transfermarkt.co.uk/samba-camara/profil/spieler/291397,1440000
6521,99327,2381,isaac-cofie,Isaac Cofie,Ghana,Ghana,1991-09-20,Midfield,Defensive Midfield,Right,184,https://www.transfermarkt.co.uk/isaac-cofie/profil/spieler/99327,608000
6522,159079,19789,ertac-ozbir,Ertac Ozbir,Seyhan,Turkey,1989-10-25,Goalkeeper,,Right,187,https://www.transfermarkt.co.uk/ertac-ozbir/profil/spieler/159079,450000
6523,149516,1467,atinc-nukan,Atinc Nukan,Fatih,Turkey,1993-07-20,Defender,Centre-Back,Left,196,https://www.transfermarkt.co.uk/atinc-nukan/profil/spieler/149516,1260000
6524,480705,1467,cherif-ndiaye,Cherif Ndiaye,Leona Thiaro,Senegal,1996-01-23,Attack,Centre-Forward,Right,190,https://www.transfermarkt.co.uk/cherif-ndiaye/profil/spieler/480705,1800000
6525,251930,2381,jorge-felix,Jorge Felix,Spain,Spain,1991-08-22,Attack,Centre-Forward,Right,175,https://www.transfermarkt.co.uk/jorge-felix/profil/spieler/251930,720000
6526,160512,1467,kubilay-sonmez,Kubilay Sonmez,Germany,Turkey,1994-06-17,Midfield,Defensive Midfield,Right,183,https://www.transfermarkt.co.uk/kubilay-sonmez/profil/spieler/160512,810000
6527,288858,1467,murat-paluli,Murat Paluli,Turkey,Turkey,1994-08-09,Defender,Right-Back,Right,175,https://www.transfermarkt.co.uk/murat-paluli/profil/spieler/288858,1080000
6528,85291,1467,soner-aydogdu,Soner Aydogdu,Turkey,Turkey,1991-01-05,Midfield,Central Midfield,Left,180,https://www.transfermarkt.co.uk/soner-aydogdu/profil/spieler/85291,2340000
6529,241902,1467,berkan-emir,Berkan Emir,Izmit,Turkey,1988-02-06,Defender,Left-Back,Left,178,https://www.transfermarkt.co.uk/berkan-emir/profil/spieler/241902,360000
6530,826377,19789,eric-ndizeye,Eric Ndizeye,Burundi,Burundi,1999-08-22,Defender,Centre-Back,Right,187,https://www.transfermarkt.co.uk/eric-ndizeye/profil/spieler/826377,68000
6531,98536,1467,adis-jahovic,Adis Jahovic,Jugoslawien (SFR),North Macedonia,1987-03-18,Attack,Centre-Forward,Right,191,https://www.transfermarkt.co.uk/adis-jahovic/profil/spieler/98536,810000
6532,364861,1467,fousseni-diabate,Fousseni Diabate,France,Mali,1995-10-18,Attack,Right Winger,Left,175,https://www.transfermarkt.co.uk/fousseni-diabate/profil/spieler/364861,2069999
6533,667563,1467,efe-binici,Efe Binici,Turkey,Turkey,2001-02-04,Midfield,Central Midfield,Both,176,https://www.transfermarkt.co.uk/efe-binici/profil/spieler/667563,180000
6534,615430,1467,arda-ozcimen,Arda Ozcimen,Konak,Turkey,2002-01-08,Goalkeeper,,Right,188,https://www.transfermarkt.co.uk/arda-ozcimen/profil/spieler/615430,113000
6535,660139,1467,metin-yildirim,Metin Yildirim,Buca,Turkey,2000-02-25,Midfield,Central Midfield,Left,182,https://www.transfermarkt.co.uk/metin-yildirim/profil/spieler/660139,45000
6536,227639,1467,dzenan-burekovic,Dzenan Burekovic,Bosnia-Herzegovina,Bosnia-Herzegovina,1995-05-29,Defender,Left-Back,Left,178,https://www.transfermarkt.co.uk/dzenan-burekovic/profil/spieler/227639,450000
6537,341649,19789,abdulsamed-damlu,Abdulsamed Damlu,Karliova,Turkey,1999-07-25,Goalkeeper,,Left,191,https://www.transfermarkt.co.uk/abdulsamed-damlu/profil/spieler/341649,630000
6538,341646,1467,kerim-alici,Kerim Alici,Bornova,Turkey,1997-06-24,Defender,Right-Back,Right,183,https://www.transfermarkt.co.uk/kerim-alici/profil/spieler/341646,360000
6539,60539,1467,lamine-gassama,Lamine Gassama,France,Senegal,1989-10-20,Defender,Right-Back,Right,181,https://www.transfermarkt.co.uk/lamine-gassama/profil/spieler/60539,360000
6540,212229,1467,halil-akbunar,Halil Akbunar,Konak,Turkey,1993-11-09,Attack,Right Winger,Left,167,https://www.transfermarkt.co.uk/halil-akbunar/profil/spieler/212229,4320000
6541,176341,1467,beykan-simsek,Beykan Simsek,Turkey,Turkey,1995-01-01,Attack,Left Winger,Right,175,https://www.transfermarkt.co.uk/beykan-simsek/profil/spieler/176341,158000
6542,507167,1467,tolga-topaloglu,Tolga Topaloglu,Ardesen,Turkey,2001-09-24,Midfield,Defensive Midfield,Both,177,https://www.transfermarkt.co.uk/tolga-topaloglu/profil/spieler/507167,45000
6543,98428,1467,balazs-megyeri,Balazs Megyeri,Hungary,Hungary,1990-03-31,Goalkeeper,,Right,188,https://www.transfermarkt.co.uk/balazs-megyeri/profil/spieler/98428,90000
6544,860255,19789,haqi-osman,Haqi Osman,Ghana,Ghana,2002-04-11,Attack,Left Winger,Right,173,https://www.transfermarkt.co.uk/haqi-osman/profil/spieler/860255,45000
6545,138736,1467,alpaslan-ozturk,Alpaslan Ozturk,Belgium,Turkey,1993-07-16,Defender,Centre-Back,Right,186,https://www.transfermarkt.co.uk/alpaslan-ozturk/profil/spieler/138736,1980000
6546,43518,1467,stefano-napoleoni,Stefano Napoleoni,Italy,Italy,1986-06-26,Attack,Second Striker,Right,178,https://www.transfermarkt.co.uk/stefano-napoleoni/profil/spieler/43518,90000
6547,64308,1467,brown-ideye,Brown Ideye,Nigeria,Nigeria,1988-10-10,Attack,Centre-Forward,Right,181,https://www.transfermarkt.co.uk/brown-ideye/profil/spieler/64308,360000
6548,721532,1467,bartu-dinc,Bartu Dinc,Konak,Turkey,2003-05-06,Goalkeeper,,Right,193,https://www.transfermarkt.co.uk/bartu-dinc/profil/spieler/721532,0
6549,240497,19789,moryke-fofana,Moryke Fofana,Cote d'Ivoire,Cote d'Ivoire,1991-11-23,Attack,Left Winger,Both,178,https://www.transfermarkt.co.uk/moryke-fofana/profil/spieler/240497,630000
6550,620188,1467,batuhan-kirdaroglu,Batuhan Kirdaroglu,Gebze,Turkey,2000-09-10,Attack,Left Winger,Left,178,https://www.transfermarkt.co.uk/batuhan-kirdaroglu/profil/spieler/620188,113000
6551,700400,1467,tibet-oniz,Tibet Oniz,Konak,Turkey,2002-01-25,Attack,Right Winger,Right,0,https://www.transfermarkt.co.uk/tibet-oniz/profil/spieler/700400,45000
6552,322873,1467,irfan-can-egribayat,Irfan Can Egribayat,Seyhan,Turkey,1998-06-30,Goalkeeper,,Right,193,https://www.transfermarkt.co.uk/irfan-can-egribayat/profil/spieler/322873,2970000
6553,274466,833,kubilay-aktas,Kubilay Aktas,France,Turkey,1995-01-29,Midfield,Defensive Midfield,Right,182,https://www.transfermarkt.co.uk/kubilay-aktas/profil/spieler/274466,203000
6554,103621,589,dever-orgill,Dever Orgill,Jamaica,Jamaica,1990-03-08,Attack,Centre-Forward,Right,183,https://www.transfermarkt.co.uk/dever-orgill/profil/spieler/103621,518000
6555,630023,589,fehmi-koc,Fehmi Koc,Turkey,Turkey,2003-08-28,Attack,Centre-Forward,Right,0,https://www.transfermarkt.co.uk/fehmi-koc/profil/spieler/630023,45000
6556,31095,589,nuri-sahin,Nuri Sahin,Germany,Turkey,1988-09-05,Midfield,Defensive Midfield,Left,180,https://www.transfermarkt.co.uk/nuri-sahin/profil/spieler/31095,900000
6557,235646,1467,marko-mihojevic,Marko Mihojevic,Bosnia-Herzegovina,Bosnia-Herzegovina,1996-04-21,Defender,Centre-Back,Right,188,https://www.transfermarkt.co.uk/marko-mihojevic/profil/spieler/235646,1440000
6558,537611,589,dogukan-ozkan,Dogukan Ozkan,Turkey,Turkey,2000-02-04,Goalkeeper,,,0,https://www.transfermarkt.co.uk/dogukan-ozkan/profil/spieler/537611,45000
6559,364299,1467,obinna-nwobodo,Obinna Nwobodo,Nigeria,Nigeria,1996-11-29,Midfield,Central Midfield,Right,179,https://www.transfermarkt.co.uk/obinna-nwobodo/profil/spieler/364299,1170000
6560,241251,589,ufuk-akyol,Ufuk Akyol,Germany,Turkey,1997-08-27,Midfield,Defensive Midfield,Right,180,https://www.transfermarkt.co.uk/ufuk-akyol/profil/spieler/241251,1170000
6561,620072,589,bunyamin-balci,Bunyamin Balci,Turkey,Turkey,2000-05-31,Defender,Right-Back,Right,180,https://www.transfermarkt.co.uk/bunyamin-balci/profil/spieler/620072,3060000
6562,617875,589,enes-sancar-sahin,Enes Sancar Sahin,Turkey,Turkey,2000-09-28,Goalkeeper,,Right,186,https://www.transfermarkt.co.uk/enes-sancar-sahin/profil/spieler/617875,45000
6563,17465,589,hakan-ozmert,Hakan Ozmert,France,Turkey,1985-06-03,Midfield,Central Midfield,Right,178,https://www.transfermarkt.co.uk/hakan-ozmert/profil/spieler/17465,180000
6564,148666,589,naldo,Naldo,Brazil,Brazil,1988-08-25,Defender,Centre-Back,Right,188,https://www.transfermarkt.co.uk/naldo/profil/spieler/148666,990000
6565,605266,1467,yalcin-kayan,Yalcin Kayan,Konak,Turkey,1999-01-30,Midfield,Central Midfield,Left,180,https://www.transfermarkt.co.uk/yalcin-kayan/profil/spieler/605266,810000
6566,39102,589,sidney-sam,Sidney Sam,Germany,Germany,1988-01-31,Attack,Right Winger,Left,174,https://www.transfermarkt.co.uk/sidney-sam/profil/spieler/39102,563000
6567,393217,589,mert-yilmaz,Mert Yilmaz,Germany,Turkey,1999-03-08,Defender,Right-Back,Right,174,https://www.transfermarkt.co.uk/mert-yilmaz/profil/spieler/393217,900000
6568,44982,589,ersan-gulum,Ersan Gulum,Carlton,Turkey,1987-05-17,Defender,Centre-Back,Left,185,https://www.transfermarkt.co.uk/ersan-gulum/profil/spieler/44982,180000
6569,48634,589,fedor-kudryashov,Fedor Kudryashov,UdSSR,Russia,1987-04-05,Defender,Left-Back,Left,181,https://www.transfermarkt.co.uk/fedor-kudryashov/profil/spieler/48634,810000
6570,98512,589,serdar-gurler,Serdar Gurler,France,Turkey,1991-09-14,Attack,Right Winger,Right,175,https://www.transfermarkt.co.uk/serdar-gurler/profil/spieler/98512,990000
6571,795140,589,serdar-poyraz,Serdar Poyraz,Turkey,Turkey,2004-06-17,Attack,Left Winger,Right,177,https://www.transfermarkt.co.uk/serdar-poyraz/profil/spieler/795140,45000
6572,227676,589,amilton,Amilton,Brazil,Brazil,1989-08-12,Attack,Left Winger,Right,172,https://www.transfermarkt.co.uk/amilton/profil/spieler/227676,1080000
6573,727082,589,mevluthan-ekelik,Mevluthan Ekelik,Turkey,Turkey,2004-12-16,Midfield,Central Midfield,Right,182,https://www.transfermarkt.co.uk/mevluthan-ekelik/profil/spieler/727082,180000
6574,31336,589,ruud-boffin,Ruud Boffin,Belgium,Belgium,1987-11-05,Goalkeeper,,Right,196,https://www.transfermarkt.co.uk/ruud-boffin/profil/spieler/31336,383000
6575,245027,1467,anderson-esiti,Anderson Esiti,Nigeria,Nigeria,1994-05-24,Midfield,Defensive Midfield,Right,189,https://www.transfermarkt.co.uk/anderson-esiti/profil/spieler/245027,1800000
6576,93104,589,ferhat-kaplan,Ferhat Kaplan,Menemen,Turkey,1989-01-07,Goalkeeper,,Right,190,https://www.transfermarkt.co.uk/ferhat-kaplan/profil/spieler/93104,158000
6577,370833,589,dogukan-sinik,Dogukan Sinik,Turkey,Turkey,1999-01-21,Midfield,Attacking Midfield,Right,180,https://www.transfermarkt.co.uk/dogukan-sinik/profil/spieler/370833,1800000
6578,85834,39722,johanna-omolo,Johanna Omolo,Kenya,Kenya,1989-07-31,Midfield,Defensive Midfield,Right,179,https://www.transfermarkt.co.uk/johanna-omolo/profil/spieler/85834,450000
6579,390667,589,jean-armel-drole,Jean Armel Drole,Cote d'Ivoire,Cote d'Ivoire,1997-08-18,Attack,Left Winger,Right,185,https://www.transfermarkt.co.uk/jean-armel-drole/profil/spieler/390667,248000
6580,667526,39722,ozgur-sert,Ozgur Sert,Turkey,Turkey,2001-01-11,Midfield,Attacking Midfield,Right,180,https://www.transfermarkt.co.uk/ozgur-sert/profil/spieler/667526,293000
6581,58825,39722,kayacan-erdogan,Kayacan Erdogan,Turkey,Turkey,1988-03-21,Goalkeeper,,Right,188,https://www.transfermarkt.co.uk/kayacan-erdogan/profil/spieler/58825,45000
6582,658106,39722,firat-sasi,Firat Sasi,Turkey,Turkey,2002-03-24,Defender,Centre-Back,Right,184,https://www.transfermarkt.co.uk/firat-sasi/profil/spieler/658106,45000
6583,196900,39722,hasan-hatipoglu,Hasan Hatipoglu,Turkey,Turkey,1989-07-19,Defender,Centre-Back,Left,185,https://www.transfermarkt.co.uk/hasan-hatipoglu/profil/spieler/196900,180000
6584,87854,589,fredy,Fredy,Angola,Angola,1990-03-27,Midfield,Attacking Midfield,Right,170,https://www.transfermarkt.co.uk/fredy/profil/spieler/87854,1080000
6585,292545,39722,murat-ucar,Murat Ucar,Turkey,Turkey,1991-08-01,Defender,Right-Back,Right,169,https://www.transfermarkt.co.uk/murat-ucar/profil/spieler/292545,315000
6586,43261,39722,gabriel-obertan,Gabriel Obertan,France,France,1989-02-26,Midfield,Attacking Midfield,Right,186,https://www.transfermarkt.co.uk/gabriel-obertan/profil/spieler/43261,360000
6587,88374,589,veysel-sari,Veysel Sari,Beyoglu,Turkey,1988-07-25,Defender,Centre-Back,Right,184,https://www.transfermarkt.co.uk/veysel-sari/profil/spieler/88374,495000
6588,293661,39722,osman-celik,Osman Celik,Turkey,Turkey,1991-11-27,Midfield,Defensive Midfield,Right,182,https://www.transfermarkt.co.uk/osman-celik/profil/spieler/293661,203000
6589,15185,589,lukas-podolski,Lukas Podolski,Poland,Germany,1985-06-04,Attack,Centre-Forward,Left,182,https://www.transfermarkt.co.uk/lukas-podolski/profil/spieler/15185,360000
6590,667556,39722,yusuf-koc,Yusuf Koc,Turkey,Turkey,2001-08-05,Midfield,Attacking Midfield,,0,https://www.transfermarkt.co.uk/yusuf-koc/profil/spieler/667556,45000
6591,59931,589,eren-albayrak,Eren Albayrak,Üsküdar,Turkey,1991-04-23,Defender,Left-Back,Left,179,https://www.transfermarkt.co.uk/eren-albayrak/profil/spieler/59931,810000
6592,68211,39722,cenk-ahmet-alkilic,Cenk Ahmet Alkilic,Karsiyaka,Turkey,1987-12-09,Midfield,Right Midfield,Right,170,https://www.transfermarkt.co.uk/cenk-ahmet-alkilic/profil/spieler/68211,248000
6593,105362,39722,adolphe-teikeu,Adolphe Teikeu,Cameroon,Cameroon,1990-06-23,Defender,Centre-Back,Left,190,https://www.transfermarkt.co.uk/adolphe-teikeu/profil/spieler/105362,338000
6594,60594,39722,leo-schwechlen,Leo Schwechlen,France,France,1989-06-05,Defender,Left-Back,Left,182,https://www.transfermarkt.co.uk/leo-schwechlen/profil/spieler/60594,225000
6595,221267,39722,bugra-cagiran,Bugra Cagiran,Turkey,Turkey,1995-01-01,Midfield,Defensive Midfield,Right,178,https://www.transfermarkt.co.uk/bugra-cagiran/profil/spieler/221267,315000
6596,87444,39722,arvydas-novikovas,Arvydas Novikovas,Lithuania,Lithuania,1990-12-18,Attack,Left Winger,Left,176,https://www.transfermarkt.co.uk/arvydas-novikovas/profil/spieler/87444,540000
6597,149540,39722,zakarya-bergdich,Zakarya Bergdich,France,Morocco,1989-01-07,Defender,Left-Back,Left,174,https://www.transfermarkt.co.uk/zakarya-bergdich/profil/spieler/149540,113000
6598,177031,39722,emrah-bassan,Emrah Bassan,Gebze,Turkey,1992-04-17,Attack,Right Winger,Left,177,https://www.transfermarkt.co.uk/emrah-bassan/profil/spieler/177031,1260000
6599,457522,39722,batuhan-unsal,Batuhan Unsal,Turkey,Turkey,1997-06-03,Goalkeeper,,Right,185,https://www.transfermarkt.co.uk/batuhan-unsal/profil/spieler/457522,45000
6600,182079,868,ibrahim-akdag,Ibrahim Akdag,Fatih,Turkey,1991-07-21,Midfield,Central Midfield,Right,179,https://www.transfermarkt.co.uk/ibrahim-akdag/profil/spieler/182079,360000
6601,129236,868,torgeir-borven,Torgeir Borven,Norway,Norway,1991-12-03,Attack,Centre-Forward,Right,185,https://www.transfermarkt.co.uk/torgeir-borven/profil/spieler/129236,900000
6602,534435,868,joseph-paintsil,Joseph Paintsil,Ghana,Ghana,1998-02-01,Attack,Left Winger,Right,170,https://www.transfermarkt.co.uk/joseph-paintsil/profil/spieler/534435,2250000
6603,127169,868,geraldo,Geraldo,Angola,Angola,1991-11-23,Attack,Right Winger,Left,170,https://www.transfermarkt.co.uk/geraldo/profil/spieler/127169,405000
6604,171261,39722,oltan-karakullukcu,Oltan Karakullukcu,Turkey,Turkey,1991-07-07,Attack,Centre-Forward,Right,188,https://www.transfermarkt.co.uk/oltan-karakullukcu/profil/spieler/171261,225000
6605,635993,868,mert-topuz,Mert Topuz,Yerköy,Turkey,2001-02-19,Goalkeeper,,Right,189,https://www.transfermarkt.co.uk/mert-topuz/profil/spieler/635993,90000
6606,543197,868,embiya-ayyildiz,Embiya Ayyildiz,Selcuklu,Turkey,2000-07-05,Attack,Centre-Forward,Left,190,https://www.transfermarkt.co.uk/embiya-ayyildiz/profil/spieler/543197,135000
6607,576990,868,ender-aygoren,Ender Aygoren,Turkey,Turkey,2000-06-16,Midfield,Central Midfield,Left,176,https://www.transfermarkt.co.uk/ender-aygoren/profil/spieler/576990,68000
6608,213990,39722,goktug-bakirbas,Goktug Bakirbas,Turkey,Turkey,1996-06-01,Goalkeeper,,Right,196,https://www.transfermarkt.co.uk/goktug-bakirbas/profil/spieler/213990,158000
6609,99186,868,alper-potuk,Alper Potuk,Bolvadin,Turkey,1991-04-08,Midfield,Attacking Midfield,Right,177,https://www.transfermarkt.co.uk/alper-potuk/profil/spieler/99186,315000
6610,63293,868,tiago-pinto,Tiago Pinto,Portugal,Portugal,1988-02-01,Defender,Left-Back,Left,177,https://www.transfermarkt.co.uk/tiago-pinto/profil/spieler/63293,203000
6611,872065,39722,guney-yilmaz,Guney Yilmaz,Turkey,Turkey,2003-02-26,Attack,Right Winger,Left,180,https://www.transfermarkt.co.uk/guney-yilmaz/profil/spieler/872065,0
6612,67655,868,daniel-lukasik,Daniel Lukasik,Poland,Poland,1991-04-28,Midfield,Defensive Midfield,Right,180,https://www.transfermarkt.co.uk/daniel-lukasik/profil/spieler/67655,270000
6613,700264,868,murat-sipahioglu,Murat Sipahioglu,Seyhan,Turkey,2002-02-02,Defender,Centre-Back,Right,191,https://www.transfermarkt.co.uk/murat-sipahioglu/profil/spieler/700264,45000
6614,655907,868,berke-gurbuz,Berke Gurbuz,Gölbasi,Turkey,2003-01-27,Midfield,Attacking Midfield,Right,172,https://www.transfermarkt.co.uk/berke-gurbuz/profil/spieler/655907,90000
6615,60004,868,emre-gural,Emre Gural,Germany,Turkey,1989-04-05,Attack,Centre-Forward,Left,187,https://www.transfermarkt.co.uk/emre-gural/profil/spieler/60004,135000
6616,700266,868,anil-dikmen,Anil Dikmen,Turkey,Turkey,2002-06-16,Defender,Left-Back,Left,0,https://www.transfermarkt.co.uk/anil-dikmen/profil/spieler/700266,45000
6617,54512,868,michal-pazdan,Michal Pazdan,Poland,Poland,1987-09-21,Defender,Centre-Back,Both,181,https://www.transfermarkt.co.uk/michal-pazdan/profil/spieler/54512,315000
6618,796047,868,yusuf-eren-goktas,Yusuf Eren Goktas,Keciören,Turkey,2004-06-23,Defender,Centre-Back,,0,https://www.transfermarkt.co.uk/yusuf-eren-goktas/profil/spieler/796047,45000
6619,535537,589,omar-imeri,Omar Imeri,Nordmazedonien,Albania,1999-12-13,Attack,Right Winger,Right,175,https://www.transfermarkt.co.uk/omar-imeri/profil/spieler/535537,450000
6620,46056,868,ante-kulusic,Ante Kulusic,Jugoslawien (SFR),Croatia,1986-06-06,Defender,Centre-Back,Right,189,https://www.transfermarkt.co.uk/ante-kulusic/profil/spieler/46056,135000
6621,460218,868,furkan-beklevic,Furkan Beklevic,Cubuk,Turkey,1999-01-31,Goalkeeper,,Right,192,https://www.transfermarkt.co.uk/furkan-beklevic/profil/spieler/460218,45000
6622,321551,868,abdullah-celik,Abdullah Celik,Austria,Austria,1997-07-19,Defender,Centre-Back,Left,190,https://www.transfermarkt.co.uk/abdullah-celik/profil/spieler/321551,90000
6623,479589,868,aliou-badji,Aliou Badji,Senegal,Senegal,1997-10-10,Attack,Centre-Forward,Right,189,https://www.transfermarkt.co.uk/aliou-badji/profil/spieler/479589,630000
